,name,fruit_type,r,g,b,rgb(),width,height,width_heigth_proportion,computed_hex
317,118_100.jpg,Apple,78,89,156,"rgb(78,89,156)",117,120,0.975,5134748
893,r_110_100.jpg,Pear,104,155,162,"rgb(104,155,162)",117,120,0.975,6855586
287,119_100.jpg,Apple,78,89,156,"rgb(78,89,156)",117,120,0.975,5134748
477,124_100.jpg,Apple,79,90,157,"rgb(79,90,157)",117,120,0.975,5200541
253,110_100.jpg,Apple,77,89,156,"rgb(77,89,156)",117,120,0.975,5069212
925,r_111_100.jpg,Pear,104,155,162,"rgb(104,155,162)",117,120,0.975,6855586
445,112_100.jpg,Apple,78,89,156,"rgb(78,89,156)",117,120,0.975,5134748
339,111_100.jpg,Apple,77,89,156,"rgb(77,89,156)",117,120,0.975,5069212
145,114_100.jpg,Apple,78,89,156,"rgb(78,89,156)",117,120,0.975,5134748
84,116_100.jpg,Apple,78,89,156,"rgb(78,89,156)",117,120,0.975,5134748
55,117_100.jpg,Apple,78,89,156,"rgb(78,89,156)",117,120,0.975,5134748
499,131_100.jpg,Pear,101,156,162,"rgb(101,156,162)",118,121,0.9752066115702479,6659234
808,r_179_100.jpg,Pear,92,143,148,"rgb(92,143,148)",118,121,0.9752066115702479,6066068
720,r_139_100.jpg,Pear,101,156,162,"rgb(101,156,162)",118,121,0.9752066115702479,6659234
382,125_100.jpg,Apple,78,89,156,"rgb(78,89,156)",118,121,0.9752066115702479,5134748
714,r_180_100.jpg,Pear,91,143,147,"rgb(91,143,147)",118,121,0.9752066115702479,6000531
742,r_171_100.jpg,Pear,94,148,153,"rgb(94,148,153)",119,122,0.9754098360655737,6198425
560,190_100.jpg,Pear,106,161,170,"rgb(106,161,170)",119,122,0.9754098360655737,6988202
117,279_100.jpg,Apple,78,93,156,"rgb(78,93,156)",119,122,0.9754098360655737,5135772
544,r_176_100.jpg,Pear,92,145,150,"rgb(92,145,150)",120,123,0.975609756097561,6066582
868,168_100.jpg,Pear,105,158,165,"rgb(105,158,165)",120,123,0.975609756097561,6921893
1082,r_123_100.jpg,Kiwi,91,126,155,"rgb(91,126,155)",120,123,0.975609756097561,5996187
665,244_100.jpg,Pear,105,161,172,"rgb(105,161,172)",120,123,0.975609756097561,6922668
778,r_168_100.jpg,Pear,95,149,153,"rgb(95,149,153)",121,124,0.9758064516129032,6264217
982,r_137_100.jpg,Pear,101,157,163,"rgb(101,157,163)",121,124,0.9758064516129032,6659491
865,23_100.jpg,Pear,95,149,160,"rgb(95,149,160)",121,124,0.9758064516129032,6264224
706,25_100.jpg,Pear,95,149,160,"rgb(95,149,160)",121,124,0.9758064516129032,6264224
652,236_100.jpg,Pear,106,160,171,"rgb(106,160,171)",121,124,0.9758064516129032,6987947
633,272_100.jpg,Pear,101,157,169,"rgb(101,157,169)",121,124,0.9758064516129032,6659497
1061,r_115_100.jpg,Kiwi,92,127,157,"rgb(92,127,157)",121,124,0.9758064516129032,6061981
510,235_100.jpg,Pear,106,160,171,"rgb(106,160,171)",121,124,0.9758064516129032,6987947
1210,r_116_100.jpg,Kiwi,92,127,156,"rgb(92,127,156)",122,125,0.976,6061980
1319,r_112_100.jpg,Kiwi,92,128,157,"rgb(92,128,157)",122,125,0.976,6062237
901,265_100.jpg,Pear,101,158,170,"rgb(101,158,170)",122,125,0.976,6659754
521,11_100.jpg,Pear,93,148,160,"rgb(93,148,160)",123,126,0.9761904761904762,6132896
606,269_100.jpg,Pear,101,157,169,"rgb(101,157,169)",123,126,0.9761904761904762,6659497
716,297_100.jpg,Pear,96,153,166,"rgb(96,153,166)",123,126,0.9761904761904762,6330790
1088,r_255_100.jpg,Kiwi,95,127,153,"rgb(95,127,153)",123,126,0.9761904761904762,6258585
1162,r_256_100.jpg,Kiwi,95,126,152,"rgb(95,126,152)",123,126,0.9761904761904762,6258328
749,276_100.jpg,Pear,100,156,169,"rgb(100,156,169)",123,126,0.9761904761904762,6593705
511,300_100.jpg,Pear,96,152,165,"rgb(96,152,165)",123,126,0.9761904761904762,6330533
760,259_100.jpg,Pear,102,159,171,"rgb(102,159,171)",123,126,0.9761904761904762,6725547
944,280_100.jpg,Pear,100,156,168,"rgb(100,156,168)",123,126,0.9761904761904762,6593704
943,290_100.jpg,Pear,98,154,167,"rgb(98,154,167)",123,126,0.9761904761904762,6462119
1352,r_250_100.jpg,Kiwi,95,127,153,"rgb(95,127,153)",123,126,0.9761904761904762,6258585
903,275_100.jpg,Pear,100,156,169,"rgb(100,156,169)",123,126,0.9761904761904762,6593705
837,267_100.jpg,Pear,101,157,170,"rgb(101,157,170)",123,126,0.9761904761904762,6659498
974,289_100.jpg,Pear,98,154,167,"rgb(98,154,167)",123,126,0.9761904761904762,6462119
975,299_100.jpg,Pear,96,153,166,"rgb(96,153,166)",123,126,0.9761904761904762,6330790
753,214_100.jpg,Pear,106,160,170,"rgb(106,160,170)",123,126,0.9761904761904762,6987946
610,301_100.jpg,Pear,96,152,165,"rgb(96,152,165)",124,127,0.9763779527559056,6330533
1292,r_252_100.jpg,Kiwi,95,127,153,"rgb(95,127,153)",124,127,0.9763779527559056,6258585
609,279_100.jpg,Pear,100,156,168,"rgb(100,156,168)",124,127,0.9763779527559056,6593704
708,302_100.jpg,Pear,96,152,165,"rgb(96,152,165)",124,127,0.9763779527559056,6330533
1154,r_268_100.jpg,Kiwi,94,125,151,"rgb(94,125,151)",125,128,0.9765625,6192535
1875,185_100.jpg,Banana,88,126,145,"rgb(88,126,145)",125,128,0.9765625,5799569
1396,r_267_100.jpg,Kiwi,95,125,151,"rgb(95,125,151)",125,128,0.9765625,6258071
1315,r_274_100.jpg,Kiwi,94,125,151,"rgb(94,125,151)",126,129,0.9767441860465116,6192535
1181,r_269_100.jpg,Kiwi,94,125,151,"rgb(94,125,151)",127,130,0.9769230769230769,6192535
1215,r_270_100.jpg,Kiwi,94,125,151,"rgb(94,125,151)",128,131,0.9770992366412213,6192535
1406,r_173_100.jpg,Kiwi,79,108,137,"rgb(79,108,137)",128,131,0.9770992366412213,5205129
1427,r_30_100.jpg,Kiwi,88,116,142,"rgb(88,116,142)",129,132,0.9772727272727273,5797006
1306,r_170_100.jpg,Kiwi,79,109,137,"rgb(79,109,137)",129,132,0.9772727272727273,5205385
1342,r_31_100.jpg,Kiwi,88,116,142,"rgb(88,116,142)",129,132,0.9772727272727273,5797006
1284,r_169_100.jpg,Kiwi,79,109,137,"rgb(79,109,137)",129,132,0.9772727272727273,5205385
1103,r_10_100.jpg,Kiwi,92,120,146,"rgb(92,120,146)",130,133,0.9774436090225563,6060178
1096,r_312_100.jpg,Kiwi,92,121,147,"rgb(92,121,147)",131,134,0.9776119402985075,6060435
1280,r_315_100.jpg,Kiwi,92,120,147,"rgb(92,120,147)",131,134,0.9776119402985075,6060179
1214,r_318_100.jpg,Kiwi,91,120,146,"rgb(91,120,146)",132,135,0.9777777777777777,5994642
2233,240_100.jpg,Orange,53,103,169,"rgb(53,103,169)",97,99,0.9797979797979798,3499945
2115,219_100.jpg,Orange,53,105,171,"rgb(53,105,171)",97,99,0.9797979797979798,3500459
442,r_215_100.jpg,Apple,73,79,140,"rgb(73,79,140)",97,99,0.9797979797979798,4804492
2334,217_100.jpg,Orange,53,105,171,"rgb(53,105,171)",97,99,0.9797979797979798,3500459
1945,121_100.jpg,Orange,53,107,171,"rgb(53,107,171)",98,100,0.98,3500971
1950,18_100.jpg,Orange,53,104,170,"rgb(53,104,170)",98,100,0.98,3500202
1952,143_100.jpg,Orange,54,106,171,"rgb(54,106,171)",98,100,0.98,3566251
2271,101_100.jpg,Orange,54,109,173,"rgb(54,109,173)",98,100,0.98,3567021
56,r_210_100.jpg,Apple,75,81,142,"rgb(75,81,142)",98,100,0.98,4936078
2375,102_100.jpg,Orange,55,109,173,"rgb(55,109,173)",98,100,0.98,3632557
2386,239_100.jpg,Orange,53,103,170,"rgb(53,103,170)",98,100,0.98,3499946
2392,r_118_100.jpg,Orange,57,107,159,"rgb(57,107,159)",98,100,0.98,3763103
2394,r_108_100.jpg,Orange,56,106,161,"rgb(56,106,161)",98,100,0.98,3697313
22,r_219_100.jpg,Apple,71,76,139,"rgb(71,76,139)",98,100,0.98,4672651
2404,124_100.jpg,Orange,53,107,171,"rgb(53,107,171)",98,100,0.98,3500971
20,r_209_100.jpg,Apple,75,82,142,"rgb(75,82,142)",98,100,0.98,4936334
2361,r_111_100.jpg,Orange,56,106,160,"rgb(56,106,160)",98,100,0.98,3697312
1953,r_122_100.jpg,Orange,57,106,158,"rgb(57,106,158)",98,100,0.98,3762846
2341,103_100.jpg,Orange,54,109,173,"rgb(54,109,173)",98,100,0.98,3567021
2354,15_100.jpg,Orange,53,104,170,"rgb(53,104,170)",98,100,0.98,3500202
2131,151_100.jpg,Orange,53,106,171,"rgb(53,106,171)",98,100,0.98,3500715
2133,141_100.jpg,Orange,54,106,171,"rgb(54,106,171)",98,100,0.98,3566251
2310,125_100.jpg,Orange,53,107,171,"rgb(53,107,171)",98,100,0.98,3500971
2137,123_100.jpg,Orange,53,107,171,"rgb(53,107,171)",98,100,0.98,3500971
2146,218_100.jpg,Orange,53,105,171,"rgb(53,105,171)",98,100,0.98,3500459
140,r_213_100.jpg,Apple,73,80,141,"rgb(73,80,141)",98,100,0.98,4804749
2160,13_100.jpg,Orange,53,103,170,"rgb(53,103,170)",98,100,0.98,3499946
2295,17_100.jpg,Orange,53,104,170,"rgb(53,104,170)",98,100,0.98,3500202
254,r_217_100.jpg,Apple,72,77,140,"rgb(72,77,140)",98,100,0.98,4738444
2176,r_116_100.jpg,Orange,56,106,159,"rgb(56,106,159)",98,100,0.98,3697311
2185,100_100.jpg,Orange,54,109,173,"rgb(54,109,173)",98,100,0.98,3567021
2130,r_120_100.jpg,Orange,57,107,158,"rgb(57,107,158)",98,100,0.98,3763102
2196,r_113_100.jpg,Orange,56,106,160,"rgb(56,106,160)",98,100,0.98,3697312
2211,16_100.jpg,Orange,53,104,170,"rgb(53,104,170)",98,100,0.98,3500202
2223,307_100.jpg,Orange,53,103,171,"rgb(53,103,171)",98,100,0.98,3499947
2225,144_100.jpg,Orange,54,106,171,"rgb(54,106,171)",98,100,0.98,3566251
2285,r_112_100.jpg,Orange,56,106,160,"rgb(56,106,160)",98,100,0.98,3697312
2239,136_100.jpg,Orange,53,106,171,"rgb(53,106,171)",98,100,0.98,3500715
2246,108_100.jpg,Orange,55,108,172,"rgb(55,108,172)",98,100,0.98,3632300
2251,155_100.jpg,Orange,53,106,171,"rgb(53,106,171)",98,100,0.98,3500715
2257,223_100.jpg,Orange,53,104,171,"rgb(53,104,171)",98,100,0.98,3500203
2263,241_100.jpg,Orange,52,103,169,"rgb(52,103,169)",98,100,0.98,3434409
2265,137_100.jpg,Orange,53,106,171,"rgb(53,106,171)",98,100,0.98,3500715
2266,r_146_100.jpg,Orange,58,108,157,"rgb(58,108,157)",98,100,0.98,3828893
234,r_212_100.jpg,Apple,74,80,142,"rgb(74,80,142)",98,100,0.98,4870286
1954,153_100.jpg,Orange,53,106,171,"rgb(53,106,171)",98,100,0.98,3500715
2125,237_100.jpg,Orange,53,103,169,"rgb(53,103,169)",98,100,0.98,3499945
2100,150_100.jpg,Orange,53,106,170,"rgb(53,106,170)",98,100,0.98,3500714
1967,27_100.jpg,Orange,53,104,170,"rgb(53,104,170)",98,100,0.98,3500202
1968,11_100.jpg,Orange,53,103,171,"rgb(53,103,171)",98,100,0.98,3499947
1975,138_100.jpg,Orange,54,106,171,"rgb(54,106,171)",98,100,0.98,3566251
2345,238_100.jpg,Orange,52,103,169,"rgb(52,103,169)",98,100,0.98,3434409
92,r_211_100.jpg,Apple,75,81,142,"rgb(75,81,142)",98,100,0.98,4936078
1997,309_100.jpg,Orange,53,103,171,"rgb(53,103,171)",98,100,0.98,3499947
2277,28_100.jpg,Orange,53,104,170,"rgb(53,104,170)",98,100,0.98,3500202
2003,10_100.jpg,Orange,53,103,170,"rgb(53,103,170)",98,100,0.98,3499946
2012,139_100.jpg,Orange,53,106,171,"rgb(53,106,171)",98,100,0.98,3500715
2021,r_115_100.jpg,Orange,56,106,160,"rgb(56,106,160)",98,100,0.98,3697312
2331,r_100_100.jpg,Orange,56,106,161,"rgb(56,106,161)",98,100,0.98,3697313
2312,135_100.jpg,Orange,53,106,171,"rgb(53,106,171)",98,100,0.98,3500715
115,r_218_100.jpg,Apple,71,77,139,"rgb(71,77,139)",98,100,0.98,4672907
2044,142_100.jpg,Orange,54,106,171,"rgb(54,106,171)",98,100,0.98,3566251
2050,19_100.jpg,Orange,53,104,170,"rgb(53,104,170)",98,100,0.98,3500202
2056,26_100.jpg,Orange,53,104,170,"rgb(53,104,170)",98,100,0.98,3500202
2072,12_100.jpg,Orange,53,103,170,"rgb(53,103,170)",98,100,0.98,3499946
2318,221_100.jpg,Orange,53,104,171,"rgb(53,104,171)",98,100,0.98,3500203
119,r_208_100.jpg,Apple,76,82,143,"rgb(76,82,143)",98,100,0.98,5001871
332,r_220_100.jpg,Apple,71,76,139,"rgb(71,76,139)",98,100,0.98,4672651
2084,r_117_100.jpg,Orange,56,106,159,"rgb(56,106,159)",98,100,0.98,3697311
2086,r_107_100.jpg,Orange,56,107,161,"rgb(56,107,161)",98,100,0.98,3697569
2096,236_100.jpg,Orange,52,103,169,"rgb(52,103,169)",98,100,0.98,3434409
2098,140_100.jpg,Orange,53,106,171,"rgb(53,106,171)",98,100,0.98,3500715
2042,152_100.jpg,Orange,53,106,170,"rgb(53,106,170)",98,100,0.98,3500714
961,r_30_100.jpg,Pear,89,143,155,"rgb(89,143,155)",98,100,0.98,5869467
2418,146_100.jpg,Orange,53,106,171,"rgb(53,106,171)",98,100,0.98,3500715
2347,228_100.jpg,Orange,54,104,170,"rgb(54,104,170)",103,105,0.9809523809523809,3565738
2174,r_106_100.jpg,Orange,56,107,161,"rgb(56,107,161)",103,105,0.9809523809523809,3697569
99,r_237_100.jpg,Apple,71,76,137,"rgb(71,76,137)",107,109,0.981651376146789,4672649
269,r_238_100.jpg,Apple,72,76,137,"rgb(72,76,137)",108,110,0.9818181818181818,4738185
361,r_239_100.jpg,Apple,71,77,137,"rgb(71,77,137)",108,110,0.9818181818181818,4672905
326,r_242_100.jpg,Apple,73,78,138,"rgb(73,78,138)",108,110,0.9818181818181818,4804234
484,r_241_100.jpg,Apple,73,78,138,"rgb(73,78,138)",108,110,0.9818181818181818,4804234
294,r_125_100.jpg,Apple,82,99,158,"rgb(82,99,158)",109,111,0.9819819819819819,5399454
397,r_126_100.jpg,Apple,83,100,158,"rgb(83,100,158)",109,111,0.9819819819819819,5465246
296,r_253_100.jpg,Apple,78,84,143,"rgb(78,84,143)",110,112,0.9821428571428571,5133455
328,r_252_100.jpg,Apple,77,84,142,"rgb(77,84,142)",110,112,0.9821428571428571,5067918
260,r_265_100.jpg,Apple,83,92,150,"rgb(83,92,150)",110,112,0.9821428571428571,5463190
436,r_267_100.jpg,Apple,84,93,152,"rgb(84,93,152)",110,112,0.9821428571428571,5528984
191,r_256_100.jpg,Apple,80,87,145,"rgb(80,87,145)",110,112,0.9821428571428571,5265297
322,r_124_100.jpg,Apple,83,101,159,"rgb(83,101,159)",111,113,0.9823008849557522,5465503
159,r_257_100.jpg,Apple,81,88,146,"rgb(81,88,146)",111,113,0.9823008849557522,5331090
488,r_127_100.jpg,Apple,83,100,157,"rgb(83,100,157)",111,113,0.9823008849557522,5465245
454,r_258_100.jpg,Apple,81,88,147,"rgb(81,88,147)",111,113,0.9823008849557522,5331091
112,r_255_100.jpg,Apple,78,85,144,"rgb(78,85,144)",111,113,0.9823008849557522,5133712
131,r_128_100.jpg,Apple,82,100,157,"rgb(82,100,157)",111,113,0.9823008849557522,5399709
242,r_116_100.jpg,Apple,84,102,161,"rgb(84,102,161)",112,114,0.9824561403508771,5531297
165,r_121_100.jpg,Apple,83,101,160,"rgb(83,101,160)",112,114,0.9824561403508771,5465504
195,r_120_100.jpg,Apple,83,101,160,"rgb(83,101,160)",112,114,0.9824561403508771,5465504
148,r_117_100.jpg,Apple,84,102,161,"rgb(84,102,161)",112,114,0.9824561403508771,5531297
1653,9_100.jpg,Banana,106,156,170,"rgb(106,156,170)",113,115,0.9826086956521739,6986922
11,r_132_100.jpg,Apple,81,98,154,"rgb(81,98,154)",114,116,0.9827586206896551,5333658
788,r_253_100.jpg,Pear,105,158,169,"rgb(105,158,169)",115,117,0.9829059829059829,6921897
740,r_308_100.jpg,Pear,89,143,156,"rgb(89,143,156)",115,117,0.9829059829059829,5869468
976,r_241_100.jpg,Pear,103,154,163,"rgb(103,154,163)",115,117,0.9829059829059829,6789795
818,r_242_100.jpg,Pear,103,155,163,"rgb(103,155,163)",115,117,0.9829059829059829,6790051
1817,41_100.jpg,Banana,101,137,153,"rgb(101,137,153)",115,117,0.9829059829059829,6654361
163,r_131_100.jpg,Apple,81,98,155,"rgb(81,98,155)",115,117,0.9829059829059829,5333659
2036,r_237_100.jpg,Orange,58,111,161,"rgb(58,111,161)",116,118,0.9830508474576272,3829665
143,104_100.jpg,Apple,76,89,157,"rgb(76,89,157)",116,118,0.9830508474576272,5003677
562,r_287_100.jpg,Pear,95,152,164,"rgb(95,152,164)",116,118,0.9830508474576272,6264996
315,108_100.jpg,Apple,77,89,156,"rgb(77,89,156)",116,118,0.9830508474576272,5069212
617,r_285_100.jpg,Pear,95,152,165,"rgb(95,152,165)",116,118,0.9830508474576272,6264997
2256,r_242_100.jpg,Orange,59,111,161,"rgb(59,111,161)",116,118,0.9830508474576272,3895201
672,r_310_100.jpg,Pear,89,142,155,"rgb(89,142,155)",116,118,0.9830508474576272,5869211
821,r_299_100.jpg,Pear,91,147,159,"rgb(91,147,159)",116,118,0.9830508474576272,6001567
704,r_311_100.jpg,Pear,89,142,155,"rgb(89,142,155)",116,118,0.9830508474576272,5869211
534,r_286_100.jpg,Pear,95,152,164,"rgb(95,152,164)",116,118,0.9830508474576272,6264996
2411,r_241_100.jpg,Orange,58,111,161,"rgb(58,111,161)",116,118,0.9830508474576272,3829665
289,109_100.jpg,Apple,77,89,156,"rgb(77,89,156)",116,118,0.9830508474576272,5069212
86,106_100.jpg,Apple,77,89,157,"rgb(77,89,157)",116,118,0.9830508474576272,5069213
1940,r_236_100.jpg,Orange,58,111,161,"rgb(58,111,161)",116,118,0.9830508474576272,3829665
239,105_100.jpg,Apple,76,89,156,"rgb(76,89,156)",116,118,0.9830508474576272,5003676
920,r_282_100.jpg,Pear,97,154,166,"rgb(97,154,166)",116,118,0.9830508474576272,6396582
53,107_100.jpg,Apple,77,89,156,"rgb(77,89,156)",116,118,0.9830508474576272,5069212
910,r_249_100.jpg,Pear,105,157,167,"rgb(105,157,167)",116,118,0.9830508474576272,6921639
324,r_134_100.jpg,Apple,80,97,153,"rgb(80,97,153)",117,119,0.9831932773109243,5267865
2228,r_253_100.jpg,Orange,59,111,161,"rgb(59,111,161)",117,119,0.9831932773109243,3895201
292,r_135_100.jpg,Apple,80,96,152,"rgb(80,96,152)",117,119,0.9831932773109243,5267608
736,r_260_100.jpg,Pear,104,159,169,"rgb(104,159,169)",117,119,0.9831932773109243,6856617
805,r_305_100.jpg,Pear,89,144,157,"rgb(89,144,157)",117,119,0.9831932773109243,5869725
923,r_101_100.jpg,Pear,103,153,160,"rgb(103,153,160)",117,119,0.9831932773109243,6789536
754,r_113_100.jpg,Pear,105,156,163,"rgb(105,156,163)",118,120,0.9833333333333333,6921379
895,r_100_100.jpg,Pear,102,152,160,"rgb(102,152,160)",118,120,0.9833333333333333,6723744
102,120_100.jpg,Apple,79,90,156,"rgb(79,90,156)",118,120,0.9833333333333333,5200540
2140,r_234_100.jpg,Orange,58,111,160,"rgb(58,111,160)",118,120,0.9833333333333333,3829664
2407,r_233_100.jpg,Orange,58,111,161,"rgb(58,111,161)",118,120,0.9833333333333333,3829665
395,r_136_100.jpg,Apple,79,96,152,"rgb(79,96,152)",118,120,0.9833333333333333,5202072
645,r_271_100.jpg,Pear,102,158,169,"rgb(102,158,169)",118,120,0.9833333333333333,6725289
551,309_100.jpg,Pear,94,151,164,"rgb(94,151,164)",118,120,0.9833333333333333,6199204
237,115_100.jpg,Apple,78,89,156,"rgb(78,89,156)",118,120,0.9833333333333333,5134748
415,113_100.jpg,Apple,77,89,156,"rgb(77,89,156)",118,120,0.9833333333333333,5069212
530,128_100.jpg,Pear,101,156,162,"rgb(101,156,162)",118,120,0.9833333333333333,6659234
343,277_100.jpg,Apple,78,92,156,"rgb(78,92,156)",119,121,0.9834710743801653,5135516
702,r_269_100.jpg,Pear,102,158,170,"rgb(102,158,170)",119,121,0.9834710743801653,6725290
1957,r_244_100.jpg,Orange,59,111,161,"rgb(59,111,161)",119,121,0.9834710743801653,3895201
899,r_266_100.jpg,Pear,103,159,170,"rgb(103,159,170)",119,121,0.9834710743801653,6791082
752,r_265_100.jpg,Pear,104,159,170,"rgb(104,159,170)",119,121,0.9834710743801653,6856618
673,r_268_100.jpg,Pear,103,159,170,"rgb(103,159,170)",119,121,0.9834710743801653,6791082
2015,r_263_100.jpg,Orange,59,110,161,"rgb(59,110,161)",119,121,0.9834710743801653,3894945
872,r_21_100.jpg,Pear,89,142,155,"rgb(89,142,155)",119,121,0.9834710743801653,5869211
564,129_100.jpg,Pear,102,156,162,"rgb(102,156,162)",119,121,0.9834710743801653,6724770
21,278_100.jpg,Apple,78,92,156,"rgb(78,92,156)",119,121,0.9834710743801653,5135516
575,r_115_100.jpg,Pear,104,156,163,"rgb(104,156,163)",119,121,0.9834710743801653,6855843
2385,r_248_100.jpg,Orange,59,111,161,"rgb(59,111,161)",119,121,0.9834710743801653,3895201
928,r_267_100.jpg,Pear,103,159,170,"rgb(103,159,170)",119,121,0.9834710743801653,6791082
528,138_100.jpg,Pear,102,156,162,"rgb(102,156,162)",119,121,0.9834710743801653,6724770
452,280_100.jpg,Apple,78,93,157,"rgb(78,93,157)",119,121,0.9834710743801653,5135773
734,r_116_100.jpg,Pear,104,156,163,"rgb(104,156,163)",119,121,0.9834710743801653,6855843
2321,r_240_100.jpg,Orange,59,111,161,"rgb(59,111,161)",119,121,0.9834710743801653,3895201
1765,43_100.jpg,Banana,100,136,153,"rgb(100,136,153)",120,122,0.9836065573770492,6588569
625,r_138_100.jpg,Pear,101,157,163,"rgb(101,157,163)",120,122,0.9836065573770492,6659491
738,r_318_100.jpg,Pear,90,141,155,"rgb(90,141,155)",120,122,0.9836065573770492,5934491
694,123_100.jpg,Pear,101,156,162,"rgb(101,156,162)",120,122,0.9836065573770492,6659234
1566,44_100.jpg,Banana,100,137,154,"rgb(100,137,154)",120,122,0.9836065573770492,6588826
558,r_183_100.jpg,Pear,89,140,145,"rgb(89,140,145)",120,122,0.9836065573770492,5868689
572,174_100.jpg,Pear,105,159,166,"rgb(105,159,166)",121,123,0.983739837398374,6922150
644,200_100.jpg,Pear,106,161,170,"rgb(106,161,170)",121,123,0.983739837398374,6988202
1467,45_100.jpg,Banana,100,137,154,"rgb(100,137,154)",121,123,0.983739837398374,6588826
713,183_100.jpg,Pear,105,160,168,"rgb(105,160,168)",121,123,0.983739837398374,6922408
741,201_100.jpg,Pear,106,161,170,"rgb(106,161,170)",121,123,0.983739837398374,6988202
861,r_184_100.jpg,Pear,89,140,144,"rgb(89,140,144)",121,123,0.983739837398374,5868688
973,242_100.jpg,Pear,105,161,172,"rgb(105,161,172)",121,123,0.983739837398374,6922668
661,122_100.jpg,Pear,100,156,161,"rgb(100,156,161)",121,123,0.983739837398374,6593697
937,112_100.jpg,Pear,102,157,163,"rgb(102,157,163)",121,123,0.983739837398374,6725027
2110,r_235_100.jpg,Orange,58,111,161,"rgb(58,111,161)",121,123,0.983739837398374,3829665
776,20_100.jpg,Pear,94,149,160,"rgb(94,149,160)",122,124,0.9838709677419355,6198688
793,240_100.jpg,Pear,106,161,172,"rgb(106,161,172)",122,124,0.9838709677419355,6988204
931,206_100.jpg,Pear,106,160,170,"rgb(106,160,170)",122,124,0.9838709677419355,6987946
676,r_278_100.jpg,Pear,98,156,167,"rgb(98,156,167)",122,124,0.9838709677419355,6462631
590,246_100.jpg,Pear,105,161,172,"rgb(105,161,172)",122,124,0.9838709677419355,6922668
878,243_100.jpg,Pear,105,161,172,"rgb(105,161,172)",122,124,0.9838709677419355,6922668
817,233_100.jpg,Pear,106,160,171,"rgb(106,160,171)",122,124,0.9838709677419355,6987947
889,r_126_100.jpg,Pear,103,158,164,"rgb(103,158,164)",122,124,0.9838709677419355,6790820
834,r_170_100.jpg,Pear,94,148,153,"rgb(94,148,153)",122,124,0.9838709677419355,6198425
950,239_100.jpg,Pear,105,161,172,"rgb(105,161,172)",122,124,0.9838709677419355,6922668
825,241_100.jpg,Pear,105,161,172,"rgb(105,161,172)",122,124,0.9838709677419355,6922668
771,r_185_100.jpg,Pear,88,139,143,"rgb(88,139,143)",122,124,0.9838709677419355,5802895
1325,r_239_100.jpg,Kiwi,97,129,155,"rgb(97,129,155)",123,125,0.984,6390171
1237,r_238_100.jpg,Kiwi,97,129,155,"rgb(97,129,155)",123,125,0.984,6390171
784,r_135_100.jpg,Pear,101,157,163,"rgb(101,157,163)",123,125,0.984,6659491
858,17_100.jpg,Pear,94,148,160,"rgb(94,148,160)",123,125,0.984,6198432
965,22_100.jpg,Pear,94,149,160,"rgb(94,149,160)",123,125,0.984,6198688
503,r_132_100.jpg,Pear,102,158,163,"rgb(102,158,163)",123,125,0.984,6725283
942,14_100.jpg,Pear,94,148,160,"rgb(94,148,160)",123,125,0.984,6198432
816,r_134_100.jpg,Pear,102,157,163,"rgb(102,157,163)",123,125,0.984,6725027
918,15_100.jpg,Pear,94,148,160,"rgb(94,148,160)",123,125,0.984,6198432
677,303_100.jpg,Pear,95,152,165,"rgb(95,152,165)",124,126,0.9841269841269841,6264997
557,10_100.jpg,Pear,93,148,160,"rgb(93,148,160)",124,126,0.9841269841269841,6132896
